Date,Day,Menu_Item,Quantity_Sold,Weather,Event,Holiday,Occupancy_Rate
11-02-2021,Thursday,Paneer Butter Masala,108,Rainy,None,0,97
11-02-2021,Thursday,Veg Fried Rice,97,Rainy,None,0,97
11-02-2021,Thursday,Mutton Curry,98,Rainy,None,0,97
11-02-2021,Thursday,Dosa,108,Rainy,None,0,97
11-02-2021,Thursday,Idli,61,Rainy,None,0,97
11-02-2021,Thursday,Paratha,137,Rainy,None,0,97
11-02-2021,Thursday,Fish Fry,84,Rainy,None,0,97
11-02-2021,Thursday,Dal Tadka,49,Rainy,None,0,97
11-02-2021,Thursday,Chole Bhature,143,Rainy,None,0,97
12-02-2021,Friday,Chicken Biryani,122,Stormy,None,0,100
12-02-2021,Friday,Paneer Butter Masala,150,Stormy,None,0,100
12-02-2021,Friday,Veg Fried Rice,57,Stormy,None,0,100
12-02-2021,Friday,Mutton Curry,66,Stormy,None,0,100
12-02-2021,Friday,Dosa,130,Stormy,None,0,100
12-02-2021,Friday,Idli,147,Stormy,None,0,100
12-02-2021,Friday,Paratha,83,Stormy,None,0,100
12-02-2021,Friday,Fish Fry,108,Stormy,None,0,100
12-02-2021,Friday,Dal Tadka,137,Stormy,None,0,100
12-02-2021,Friday,Chole Bhature,93,Stormy,None,0,100
13-02-2021,Saturday,Chicken Biryani,70,Rainy,None,1,85
13-02-2021,Saturday,Paneer Butter Masala,117,Rainy,None,1,85
13-02-2021,Saturday,Veg Fried Rice,126,Rainy,None,1,85
13-02-2021,Saturday,Mutton Curry,115,Rainy,None,1,85
13-02-2021,Saturday,Dosa,107,Rainy,None,1,85
13-02-2021,Saturday,Idli,133,Rainy,None,1,85
13-02-2021,Saturday,Paratha,63,Rainy,None,1,85
13-02-2021,Saturday,Fish Fry,133,Rainy,None,1,85
13-02-2021,Saturday,Dal Tadka,63,Rainy,None,1,85
13-02-2021,Saturday,Chole Bhature,48,Rainy,None,1,85
14-02-2021,Sunday,Chicken Biryani,50,Stormy,None,1,80
14-02-2021,Sunday,Paneer Butter Masala,125,Stormy,None,1,80
14-02-2021,Sunday,Veg Fried Rice,99,Stormy,None,1,80
14-02-2021,Sunday,Mutton Curry,86,Stormy,None,1,80
14-02-2021,Sunday,Dosa,62,Stormy,None,1,80
14-02-2021,Sunday,Idli,96,Stormy,None,1,80
14-02-2021,Sunday,Paratha,103,Stormy,None,1,80
14-02-2021,Sunday,Fish Fry,93,Stormy,None,1,80
14-02-2021,Sunday,Dal Tadka,76,Stormy,None,1,80
14-02-2021,Sunday,Chole Bhature,115,Stormy,None,1,80
15-02-2021,Monday,Chicken Biryani,33,Sunny,None,0,82
15-02-2021,Monday,Paneer Butter Masala,35,Sunny,None,0,82
15-02-2021,Monday,Veg Fried Rice,86,Sunny,None,0,82
15-02-2021,Monday,Mutton Curry,102,Sunny,None,0,82
15-02-2021,Monday,Dosa,49,Sunny,None,0,82
15-02-2021,Monday,Idli,119,Sunny,None,0,82
15-02-2021,Monday,Paratha,80,Sunny,None,0,82
15-02-2021,Monday,Fish Fry,66,Sunny,None,0,82
15-02-2021,Monday,Dal Tadka,41,Sunny,None,0,82
15-02-2021,Monday,Chole Bhature,114,Sunny,None,0,82
16-02-2021,Tuesday,Chicken Biryani,67,Sunny,Festival,0,57
16-02-2021,Tuesday,Paneer Butter Masala,89,Sunny,Festival,0,57
16-02-2021,Tuesday,Veg Fried Rice,61,Sunny,Festival,0,57
16-02-2021,Tuesday,Mutton Curry,34,Sunny,Festival,0,57
16-02-2021,Tuesday,Dosa,109,Sunny,Festival,0,57
16-02-2021,Tuesday,Idli,105,Sunny,Festival,0,57
16-02-2021,Tuesday,Paratha,99,Sunny,Festival,0,57
16-02-2021,Tuesday,Fish Fry,94,Sunny,Festival,0,57
16-02-2021,Tuesday,Dal Tadka,64,Sunny,Festival,0,57
16-02-2021,Tuesday,Chole Bhature,52,Sunny,Festival,0,57
17-02-2021,Wednesday,Chicken Biryani,57,Sunny,None,0,83
17-02-2021,Wednesday,Paneer Butter Masala,87,Sunny,None,0,83
17-02-2021,Wednesday,Veg Fried Rice,104,Sunny,None,0,83
17-02-2021,Wednesday,Mutton Curry,95,Sunny,None,0,83
17-02-2021,Wednesday,Dosa,120,Sunny,None,0,83
17-02-2021,Wednesday,Idli,100,Sunny,None,0,83
17-02-2021,Wednesday,Paratha,98,Sunny,None,0,83
17-02-2021,Wednesday,Fish Fry,63,Sunny,None,0,83
17-02-2021,Wednesday,Dal Tadka,107,Sunny,None,0,83
17-02-2021,Wednesday,Chole Bhature,119,Sunny,None,0,83
18-02-2021,Thursday,Chicken Biryani,52,Cloudy,None,0,56
18-02-2021,Thursday,Paneer Butter Masala,48,Cloudy,None,0,56
18-02-2021,Thursday,Veg Fried Rice,72,Cloudy,None,0,56
18-02-2021,Thursday,Mutton Curry,71,Cloudy,None,0,56
18-02-2021,Thursday,Dosa,74,Cloudy,None,0,56
18-02-2021,Thursday,Idli,74,Cloudy,None,0,56
18-02-2021,Thursday,Paratha,77,Cloudy,None,0,56
18-02-2021,Thursday,Fish Fry,41,Cloudy,None,0,56
18-02-2021,Thursday,Dal Tadka,75,Cloudy,None,0,56
18-02-2021,Thursday,Chole Bhature,32,Cloudy,None,0,56
19-02-2021,Friday,Chicken Biryani,57,Cloudy,None,0,78
19-02-2021,Friday,Paneer Butter Masala,70,Cloudy,None,0,78
19-02-2021,Friday,Veg Fried Rice,51,Cloudy,None,0,78
19-02-2021,Friday,Mutton Curry,48,Cloudy,None,0,78
19-02-2021,Friday,Dosa,80,Cloudy,None,0,78
19-02-2021,Friday,Idli,72,Cloudy,None,0,78
19-02-2021,Friday,Paratha,60,Cloudy,None,0,78
19-02-2021,Friday,Fish Fry,95,Cloudy,None,0,78
19-02-2021,Friday,Dal Tadka,75,Cloudy,None,0,78
19-02-2021,Friday,Chole Bhature,84,Cloudy,None,0,78
20-02-2021,Saturday,Chicken Biryani,128,Stormy,Wedding,1,71
20-02-2021,Saturday,Paneer Butter Masala,146,Stormy,Wedding,1,71
20-02-2021,Saturday,Veg Fried Rice,43,Stormy,Wedding,1,71
20-02-2021,Saturday,Mutton Curry,102,Stormy,Wedding,1,71
20-02-2021,Saturday,Dosa,132,Stormy,Wedding,1,71
20-02-2021,Saturday,Idli,84,Stormy,Wedding,1,71
20-02-2021,Saturday,Paratha,88,Stormy,Wedding,1,71
20-02-2021,Saturday,Fish Fry,119,Stormy,Wedding,1,71
20-02-2021,Saturday,Dal Tadka,126,Stormy,Wedding,1,71
20-02-2021,Saturday,Chole Bhature,127,Stormy,Wedding,1,71
21-02-2021,Sunday,Chicken Biryani,53,Sunny,None,1,83
21-02-2021,Sunday,Paneer Butter Masala,46,Sunny,None,1,83
21-02-2021,Sunday,Veg Fried Rice,88,Sunny,None,1,83
21-02-2021,Sunday,Mutton Curry,79,Sunny,None,1,83
21-02-2021,Sunday,Dosa,47,Sunny,None,1,83
21-02-2021,Sunday,Idli,74,Sunny,None,1,83
21-02-2021,Sunday,Paratha,92,Sunny,None,1,83
21-02-2021,Sunday,Fish Fry,115,Sunny,None,1,83
21-02-2021,Sunday,Dal Tadka,98,Sunny,None,1,83
21-02-2021,Sunday,Chole Bhature,125,Sunny,None,1,83
22-02-2021,Monday,Chicken Biryani,67,Stormy,None,0,53
22-02-2021,Monday,Paneer Butter Masala,49,Stormy,None,0,53
22-02-2021,Monday,Veg Fried Rice,48,Stormy,None,0,53
22-02-2021,Monday,Mutton Curry,39,Stormy,None,0,53
22-02-2021,Monday,Dosa,50,Stormy,None,0,53
22-02-2021,Monday,Idli,42,Stormy,None,0,53
22-02-2021,Monday,Paratha,27,Stormy,None,0,53
22-02-2021,Monday,Fish Fry,54,Stormy,None,0,53
22-02-2021,Monday,Dal Tadka,82,Stormy,None,0,53
22-02-2021,Monday,Chole Bhature,52,Stormy,None,0,53
23-02-2021,Tuesday,Chicken Biryani,44,Rainy,None,0,65
23-02-2021,Tuesday,Paneer Butter Masala,62,Rainy,None,0,65
23-02-2021,Tuesday,Veg Fried Rice,47,Rainy,None,0,65
23-02-2021,Tuesday,Mutton Curry,37,Rainy,None,0,65
23-02-2021,Tuesday,Dosa,33,Rainy,None,0,65
23-02-2021,Tuesday,Idli,89,Rainy,None,0,65
23-02-2021,Tuesday,Paratha,70,Rainy,None,0,65
23-02-2021,Tuesday,Fish Fry,73,Rainy,None,0,65
23-02-2021,Tuesday,Dal Tadka,90,Rainy,None,0,65
23-02-2021,Tuesday,Chole Bhature,33,Rainy,None,0,65
24-02-2021,Wednesday,Chicken Biryani,107,Stormy,Music Night,0,68
24-02-2021,Wednesday,Paneer Butter Masala,70,Stormy,Music Night,0,68
24-02-2021,Wednesday,Veg Fried Rice,112,Stormy,Music Night,0,68
24-02-2021,Wednesday,Mutton Curry,85,Stormy,Music Night,0,68
24-02-2021,Wednesday,Dosa,107,Stormy,Music Night,0,68
24-02-2021,Wednesday,Idli,64,Stormy,Music Night,0,68
24-02-2021,Wednesday,Paratha,71,Stormy,Music Night,0,68
24-02-2021,Wednesday,Fish Fry,87,Stormy,Music Night,0,68
24-02-2021,Wednesday,Dal Tadka,107,Stormy,Music Night,0,68
24-02-2021,Wednesday,Chole Bhature,112,Stormy,Music Night,0,68
25-02-2021,Thursday,Chicken Biryani,56,Sunny,Festival,0,78
25-02-2021,Thursday,Paneer Butter Masala,86,Sunny,Festival,0,78
25-02-2021,Thursday,Veg Fried Rice,88,Sunny,Festival,0,78
25-02-2021,Thursday,Mutton Curry,129,Sunny,Festival,0,78
25-02-2021,Thursday,Dosa,98,Sunny,Festival,0,78
25-02-2021,Thursday,Idli,137,Sunny,Festival,0,78
25-02-2021,Thursday,Paratha,80,Sunny,Festival,0,78
25-02-2021,Thursday,Fish Fry,91,Sunny,Festival,0,78
25-02-2021,Thursday,Dal Tadka,83,Sunny,Festival,0,78
25-02-2021,Thursday,Chole Bhature,66,Sunny,Festival,0,78
26-02-2021,Friday,Chicken Biryani,56,Cloudy,None,0,80
26-02-2021,Friday,Paneer Butter Masala,130,Cloudy,None,0,80
26-02-2021,Friday,Veg Fried Rice,97,Cloudy,None,0,80
26-02-2021,Friday,Mutton Curry,78,Cloudy,None,0,80
26-02-2021,Friday,Dosa,42,Cloudy,None,0,80
26-02-2021,Friday,Idli,107,Cloudy,None,0,80
26-02-2021,Friday,Paratha,121,Cloudy,None,0,80
26-02-2021,Friday,Fish Fry,117,Cloudy,None,0,80
26-02-2021,Friday,Dal Tadka,74,Cloudy,None,0,80
26-02-2021,Friday,Chole Bhature,101,Cloudy,None,0,80
27-02-2021,Saturday,Chicken Biryani,61,Rainy,None,1,73
27-02-2021,Saturday,Paneer Butter Masala,65,Rainy,None,1,73
27-02-2021,Saturday,Veg Fried Rice,122,Rainy,None,1,73
27-02-2021,Saturday,Mutton Curry,64,Rainy,None,1,73
27-02-2021,Saturday,Dosa,86,Rainy,None,1,73
27-02-2021,Saturday,Idli,42,Rainy,None,1,73
27-02-2021,Saturday,Paratha,104,Rainy,None,1,73
27-02-2021,Saturday,Fish Fry,69,Rainy,None,1,73
27-02-2021,Saturday,Dal Tadka,84,Rainy,None,1,73
27-02-2021,Saturday,Chole Bhature,96,Rainy,None,1,73
28-02-2021,Sunday,Chicken Biryani,45,Stormy,None,1,95
28-02-2021,Sunday,Paneer Butter Masala,78,Stormy,None,1,95
28-02-2021,Sunday,Veg Fried Rice,101,Stormy,None,1,95
28-02-2021,Sunday,Mutton Curry,98,Stormy,None,1,95
28-02-2021,Sunday,Dosa,86,Stormy,None,1,95
28-02-2021,Sunday,Idli,77,Stormy,None,1,95
28-02-2021,Sunday,Paratha,100,Stormy,None,1,95
28-02-2021,Sunday,Fish Fry,68,Stormy,None,1,95
28-02-2021,Sunday,Dal Tadka,81,Stormy,None,1,95
28-02-2021,Sunday,Chole Bhature,69,Stormy,None,1,95
01-03-2021,Monday,Chicken Biryani,97,Stormy,None,0,66
01-03-2021,Monday,Paneer Butter Masala,28,Stormy,None,0,66
01-03-2021,Monday,Veg Fried Rice,91,Stormy,None,0,66
01-03-2021,Monday,Mutton Curry,48,Stormy,None,0,66
01-03-2021,Monday,Dosa,69,Stormy,None,0,66
01-03-2021,Monday,Idli,38,Stormy,None,0,66
01-03-2021,Monday,Paratha,47,Stormy,None,0,66
01-03-2021,Monday,Fish Fry,30,Stormy,None,0,66
01-03-2021,Monday,Dal Tadka,79,Stormy,None,0,66
01-03-2021,Monday,Chole Bhature,66,Stormy,None,0,66
02-03-2021,Tuesday,Chicken Biryani,45,Cloudy,None,0,72
02-03-2021,Tuesday,Paneer Butter Masala,42,Cloudy,None,0,72
02-03-2021,Tuesday,Veg Fried Rice,58,Cloudy,None,0,72
02-03-2021,Tuesday,Mutton Curry,28,Cloudy,None,0,72
02-03-2021,Tuesday,Dosa,78,Cloudy,None,0,72
02-03-2021,Tuesday,Idli,70,Cloudy,None,0,72
02-03-2021,Tuesday,Paratha,59,Cloudy,None,0,72
02-03-2021,Tuesday,Fish Fry,65,Cloudy,None,0,72
02-03-2021,Tuesday,Dal Tadka,96,Cloudy,None,0,72
02-03-2021,Tuesday,Chole Bhature,72,Cloudy,None,0,72
03-03-2021,Wednesday,Chicken Biryani,32,Sunny,Wedding,0,66
03-03-2021,Wednesday,Paneer Butter Masala,69,Sunny,Wedding,0,66
03-03-2021,Wednesday,Veg Fried Rice,99,Sunny,Wedding,0,66
03-03-2021,Wednesday,Mutton Curry,58,Sunny,Wedding,0,66
03-03-2021,Wednesday,Dosa,88,Sunny,Wedding,0,66
03-03-2021,Wednesday,Idli,36,Sunny,Wedding,0,66
03-03-2021,Wednesday,Paratha,67,Sunny,Wedding,0,66
03-03-2021,Wednesday,Fish Fry,68,Sunny,Wedding,0,66
03-03-2021,Wednesday,Dal Tadka,72,Sunny,Wedding,0,66
03-03-2021,Wednesday,Chole Bhature,101,Sunny,Wedding,0,66
04-03-2021,Thursday,Chicken Biryani,67,Sunny,None,0,63
04-03-2021,Thursday,Paneer Butter Masala,73,Sunny,None,0,63
04-03-2021,Thursday,Veg Fried Rice,90,Sunny,None,0,63
04-03-2021,Thursday,Mutton Curry,55,Sunny,None,0,63
04-03-2021,Thursday,Dosa,104,Sunny,None,0,63
04-03-2021,Thursday,Idli,59,Sunny,None,0,63
04-03-2021,Thursday,Paratha,45,Sunny,None,0,63
04-03-2021,Thursday,Fish Fry,93,Sunny,None,0,63
04-03-2021,Thursday,Dal Tadka,80,Sunny,None,0,63
04-03-2021,Thursday,Chole Bhature,88,Sunny,None,0,63
05-03-2021,Friday,Chicken Biryani,84,Stormy,None,1,55
05-03-2021,Friday,Paneer Butter Masala,69,Stormy,None,1,55
05-03-2021,Friday,Veg Fried Rice,57,Stormy,None,1,55
05-03-2021,Friday,Mutton Curry,51,Stormy,None,1,55
05-03-2021,Friday,Dosa,58,Stormy,None,1,55
05-03-2021,Friday,Idli,55,Stormy,None,1,55
05-03-2021,Friday,Paratha,96,Stormy,None,1,55
05-03-2021,Friday,Fish Fry,22,Stormy,None,1,55
05-03-2021,Friday,Dal Tadka,80,Stormy,None,1,55
05-03-2021,Friday,Chole Bhature,31,Stormy,None,1,55
06-03-2021,Saturday,Chicken Biryani,105,Cloudy,None,1,74
06-03-2021,Saturday,Paneer Butter Masala,124,Cloudy,None,1,74
06-03-2021,Saturday,Veg Fried Rice,62,Cloudy,None,1,74
06-03-2021,Saturday,Mutton Curry,80,Cloudy,None,1,74
06-03-2021,Saturday,Dosa,51,Cloudy,None,1,74
06-03-2021,Saturday,Idli,86,Cloudy,None,1,74
06-03-2021,Saturday,Paratha,108,Cloudy,None,1,74
06-03-2021,Saturday,Fish Fry,58,Cloudy,None,1,74
06-03-2021,Saturday,Dal Tadka,83,Cloudy,None,1,74
06-03-2021,Saturday,Chole Bhature,108,Cloudy,None,1,74
07-03-2021,Sunday,Chicken Biryani,87,Stormy,Wedding,1,64
07-03-2021,Sunday,Paneer Butter Masala,117,Stormy,Wedding,1,64
07-03-2021,Sunday,Veg Fried Rice,95,Stormy,Wedding,1,64
07-03-2021,Sunday,Mutton Curry,73,Stormy,Wedding,1,64
07-03-2021,Sunday,Dosa,50,Stormy,Wedding,1,64
07-03-2021,Sunday,Idli,83,Stormy,Wedding,1,64
07-03-2021,Sunday,Paratha,63,Stormy,Wedding,1,64
07-03-2021,Sunday,Fish Fry,59,Stormy,Wedding,1,64
07-03-2021,Sunday,Dal Tadka,54,Stormy,Wedding,1,64
07-03-2021,Sunday,Chole Bhature,64,Stormy,Wedding,1,64
08-03-2021,Monday,Chicken Biryani,111,Rainy,None,0,80
08-03-2021,Monday,Paneer Butter Masala,51,Rainy,None,0,80
08-03-2021,Monday,Veg Fried Rice,108,Rainy,None,0,80
08-03-2021,Monday,Mutton Curry,75,Rainy,None,0,80
08-03-2021,Monday,Dosa,91,Rainy,None,0,80
08-03-2021,Monday,Idli,118,Rainy,None,0,80
08-03-2021,Monday,Paratha,56,Rainy,None,0,80
08-03-2021,Monday,Fish Fry,28,Rainy,None,0,80
08-03-2021,Monday,Dal Tadka,81,Rainy,None,0,80
08-03-2021,Monday,Chole Bhature,98,Rainy,None,0,80
09-03-2021,Tuesday,Chicken Biryani,56,Sunny,Music Night,0,56
09-03-2021,Tuesday,Paneer Butter Masala,102,Sunny,Music Night,0,56
09-03-2021,Tuesday,Veg Fried Rice,100,Sunny,Music Night,0,56
09-03-2021,Tuesday,Mutton Curry,103,Sunny,Music Night,0,56
09-03-2021,Tuesday,Dosa,102,Sunny,Music Night,0,56
09-03-2021,Tuesday,Idli,38,Sunny,Music Night,0,56
09-03-2021,Tuesday,Paratha,67,Sunny,Music Night,0,56
09-03-2021,Tuesday,Fish Fry,101,Sunny,Music Night,0,56
09-03-2021,Tuesday,Dal Tadka,75,Sunny,Music Night,0,56
09-03-2021,Tuesday,Chole Bhature,63,Sunny,Music Night,0,56
10-03-2021,Wednesday,Chicken Biryani,109,Cloudy,None,0,80
10-03-2021,Wednesday,Paneer Butter Masala,114,Cloudy,None,0,80
10-03-2021,Wednesday,Veg Fried Rice,96,Cloudy,None,0,80
10-03-2021,Wednesday,Mutton Curry,75,Cloudy,None,0,80
10-03-2021,Wednesday,Dosa,73,Cloudy,None,0,80
10-03-2021,Wednesday,Idli,104,Cloudy,None,0,80
10-03-2021,Wednesday,Paratha,53,Cloudy,None,0,80
10-03-2021,Wednesday,Fish Fry,49,Cloudy,None,0,80
10-03-2021,Wednesday,Dal Tadka,88,Cloudy,None,0,80
10-03-2021,Wednesday,Chole Bhature,131,Cloudy,None,0,80
11-03-2021,Thursday,Chicken Biryani,110,Stormy,None,0,91
11-03-2021,Thursday,Paneer Butter Masala,133,Stormy,None,0,91
11-03-2021,Thursday,Veg Fried Rice,71,Stormy,None,0,91
11-03-2021,Thursday,Mutton Curry,67,Stormy,None,0,91
11-03-2021,Thursday,Dosa,80,Stormy,None,0,91
11-03-2021,Thursday,Idli,134,Stormy,None,0,91
11-03-2021,Thursday,Paratha,111,Stormy,None,0,91
11-03-2021,Thursday,Fish Fry,36,Stormy,None,0,91
11-03-2021,Thursday,Dal Tadka,131,Stormy,None,0,91
11-03-2021,Thursday,Chole Bhature,94,Stormy,None,0,91
12-03-2021,Friday,Chicken Biryani,72,Rainy,Music Night,0,91
12-03-2021,Friday,Paneer Butter Masala,179,Rainy,Music Night,0,91
12-03-2021,Friday,Veg Fried Rice,166,Rainy,Music Night,0,91
12-03-2021,Friday,Mutton Curry,96,Rainy,Music Night,0,91
12-03-2021,Friday,Dosa,167,Rainy,Music Night,0,91
12-03-2021,Friday,Idli,161,Rainy,Music Night,0,91
12-03-2021,Friday,Paratha,65,Rainy,Music Night,0,91
12-03-2021,Friday,Fish Fry,67,Rainy,Music Night,0,91
12-03-2021,Friday,Dal Tadka,185,Rainy,Music Night,0,91
12-03-2021,Friday,Chole Bhature,71,Rainy,Music Night,0,91
13-03-2021,Saturday,Chicken Biryani,87,Sunny,None,1,71
13-03-2021,Saturday,Paneer Butter Masala,69,Sunny,None,1,71
13-03-2021,Saturday,Veg Fried Rice,101,Sunny,None,1,71
13-03-2021,Saturday,Mutton Curry,106,Sunny,None,1,71
13-03-2021,Saturday,Dosa,91,Sunny,None,1,71
13-03-2021,Saturday,Idli,102,Sunny,None,1,71
13-03-2021,Saturday,Paratha,76,Sunny,None,1,71
13-03-2021,Saturday,Fish Fry,60,Sunny,None,1,71
13-03-2021,Saturday,Dal Tadka,96,Sunny,None,1,71
13-03-2021,Saturday,Chole Bhature,94,Sunny,None,1,71
14-03-2021,Sunday,Chicken Biryani,103,Rainy,None,1,76
14-03-2021,Sunday,Paneer Butter Masala,71,Rainy,None,1,76
14-03-2021,Sunday,Veg Fried Rice,121,Rainy,None,1,76
14-03-2021,Sunday,Mutton Curry,52,Rainy,None,1,76
14-03-2021,Sunday,Dosa,59,Rainy,None,1,76
14-03-2021,Sunday,Idli,104,Rainy,None,1,76
14-03-2021,Sunday,Paratha,48,Rainy,None,1,76
14-03-2021,Sunday,Fish Fry,126,Rainy,None,1,76
14-03-2021,Sunday,Dal Tadka,82,Rainy,None,1,76
14-03-2021,Sunday,Chole Bhature,111,Rainy,None,1,76
15-03-2021,Monday,Chicken Biryani,53,Cloudy,None,0,80
15-03-2021,Monday,Paneer Butter Masala,98,Cloudy,None,0,80
15-03-2021,Monday,Veg Fried Rice,106,Cloudy,None,0,80
15-03-2021,Monday,Mutton Curry,60,Cloudy,None,0,80
15-03-2021,Monday,Dosa,123,Cloudy,None,0,80
15-03-2021,Monday,Idli,64,Cloudy,None,0,80
15-03-2021,Monday,Paratha,72,Cloudy,None,0,80
15-03-2021,Monday,Fish Fry,108,Cloudy,None,0,80
15-03-2021,Monday,Dal Tadka,65,Cloudy,None,0,80
15-03-2021,Monday,Chole Bhature,49,Cloudy,None,0,80
16-03-2021,Tuesday,Chicken Biryani,111,Stormy,Festival,0,70
16-03-2021,Tuesday,Paneer Butter Masala,121,Stormy,Festival,0,70
16-03-2021,Tuesday,Veg Fried Rice,116,Stormy,Festival,0,70
16-03-2021,Tuesday,Mutton Curry,116,Stormy,Festival,0,70
16-03-2021,Tuesday,Dosa,99,Stormy,Festival,0,70
16-03-2021,Tuesday,Idli,37,Stormy,Festival,0,70
16-03-2021,Tuesday,Paratha,111,Stormy,Festival,0,70
16-03-2021,Tuesday,Fish Fry,123,Stormy,Festival,0,70
16-03-2021,Tuesday,Dal Tadka,93,Stormy,Festival,0,70
16-03-2021,Tuesday,Chole Bhature,59,Stormy,Festival,0,70
17-03-2021,Wednesday,Chicken Biryani,66,Cloudy,None,0,64
17-03-2021,Wednesday,Paneer Butter Masala,79,Cloudy,None,0,64
17-03-2021,Wednesday,Veg Fried Rice,89,Cloudy,None,0,64
17-03-2021,Wednesday,Mutton Curry,52,Cloudy,None,0,64
17-03-2021,Wednesday,Dosa,65,Cloudy,None,0,64
17-03-2021,Wednesday,Idli,71,Cloudy,None,0,64
17-03-2021,Wednesday,Paratha,95,Cloudy,None,0,64
17-03-2021,Wednesday,Fish Fry,67,Cloudy,None,0,64
17-03-2021,Wednesday,Dal Tadka,91,Cloudy,None,0,64
17-03-2021,Wednesday,Chole Bhature,30,Cloudy,None,0,64
18-03-2021,Thursday,Chicken Biryani,25,Rainy,None,0,42
18-03-2021,Thursday,Paneer Butter Masala,63,Rainy,None,0,42
18-03-2021,Thursday,Veg Fried Rice,39,Rainy,None,0,42
18-03-2021,Thursday,Mutton Curry,15,Rainy,None,0,42
18-03-2021,Thursday,Dosa,25,Rainy,None,0,42
18-03-2021,Thursday,Idli,31,Rainy,None,0,42
18-03-2021,Thursday,Paratha,26,Rainy,None,0,42
18-03-2021,Thursday,Fish Fry,12,Rainy,None,0,42
18-03-2021,Thursday,Dal Tadka,35,Rainy,None,0,42
18-03-2021,Thursday,Chole Bhature,17,Rainy,None,0,42
19-03-2021,Friday,Chicken Biryani,25,Sunny,None,0,36
19-03-2021,Friday,Paneer Butter Masala,25,Sunny,None,0,36
19-03-2021,Friday,Veg Fried Rice,56,Sunny,None,0,36
19-03-2021,Friday,Mutton Curry,61,Sunny,None,0,36
19-03-2021,Friday,Dosa,39,Sunny,None,0,36
19-03-2021,Friday,Idli,26,Sunny,None,0,36
19-03-2021,Friday,Paratha,38,Sunny,None,0,36
19-03-2021,Friday,Fish Fry,59,Sunny,None,0,36
19-03-2021,Friday,Dal Tadka,67,Sunny,None,0,36
19-03-2021,Friday,Chole Bhature,35,Sunny,None,0,36
20-03-2021,Saturday,Chicken Biryani,58,Sunny,None,1,78
20-03-2021,Saturday,Paneer Butter Masala,98,Sunny,None,1,78
20-03-2021,Saturday,Veg Fried Rice,112,Sunny,None,1,78
20-03-2021,Saturday,Mutton Curry,110,Sunny,None,1,78
20-03-2021,Saturday,Dosa,57,Sunny,None,1,78
20-03-2021,Saturday,Idli,54,Sunny,None,1,78
20-03-2021,Saturday,Paratha,69,Sunny,None,1,78
20-03-2021,Saturday,Fish Fry,40,Sunny,None,1,78
20-03-2021,Saturday,Dal Tadka,100,Sunny,None,1,78
20-03-2021,Saturday,Chole Bhature,75,Sunny,None,1,78
21-03-2021,Sunday,Chicken Biryani,53,Cloudy,Music Night,1,71
21-03-2021,Sunday,Paneer Butter Masala,39,Cloudy,Music Night,1,71
21-03-2021,Sunday,Veg Fried Rice,49,Cloudy,Music Night,1,71
21-03-2021,Sunday,Mutton Curry,109,Cloudy,Music Night,1,71
21-03-2021,Sunday,Dosa,132,Cloudy,Music Night,1,71
21-03-2021,Sunday,Idli,90,Cloudy,Music Night,1,71
21-03-2021,Sunday,Paratha,109,Cloudy,Music Night,1,71
21-03-2021,Sunday,Fish Fry,138,Cloudy,Music Night,1,71
21-03-2021,Sunday,Dal Tadka,123,Cloudy,Music Night,1,71
21-03-2021,Sunday,Chole Bhature,102,Cloudy,Music Night,1,71
22-03-2021,Monday,Chicken Biryani,100,Rainy,Wedding,0,66
22-03-2021,Monday,Paneer Butter Masala,85,Rainy,Wedding,0,66
22-03-2021,Monday,Veg Fried Rice,89,Rainy,Wedding,0,66
22-03-2021,Monday,Mutton Curry,45,Rainy,Wedding,0,66
22-03-2021,Monday,Dosa,67,Rainy,Wedding,0,66
22-03-2021,Monday,Idli,129,Rainy,Wedding,0,66
22-03-2021,Monday,Paratha,76,Rainy,Wedding,0,66
22-03-2021,Monday,Fish Fry,47,Rainy,Wedding,0,66
22-03-2021,Monday,Dal Tadka,59,Rainy,Wedding,0,66
22-03-2021,Monday,Chole Bhature,83,Rainy,Wedding,0,66
23-03-2021,Tuesday,Chicken Biryani,49,Stormy,Festival,0,75
23-03-2021,Tuesday,Paneer Butter Masala,79,Stormy,Festival,0,75
23-03-2021,Tuesday,Veg Fried Rice,90,Stormy,Festival,0,75
23-03-2021,Tuesday,Mutton Curry,92,Stormy,Festival,0,75
23-03-2021,Tuesday,Dosa,67,Stormy,Festival,0,75
23-03-2021,Tuesday,Idli,107,Stormy,Festival,0,75
23-03-2021,Tuesday,Paratha,138,Stormy,Festival,0,75
23-03-2021,Tuesday,Fish Fry,142,Stormy,Festival,0,75
23-03-2021,Tuesday,Dal Tadka,166,Stormy,Festival,0,75
23-03-2021,Tuesday,Chole Bhature,73,Stormy,Festival,0,75
24-03-2021,Wednesday,Chicken Biryani,70,Rainy,Conference,0,100
24-03-2021,Wednesday,Paneer Butter Masala,64,Rainy,Conference,0,100
24-03-2021,Wednesday,Veg Fried Rice,161,Rainy,Conference,0,100
24-03-2021,Wednesday,Mutton Curry,67,Rainy,Conference,0,100
24-03-2021,Wednesday,Dosa,160,Rainy,Conference,0,100
24-03-2021,Wednesday,Idli,132,Rainy,Conference,0,100
24-03-2021,Wednesday,Paratha,127,Rainy,Conference,0,100
